e2f1averages,e2f1errors,e2f4averages,e2f4errors
-0.04025162,0.005168604,-0.008454234,0.002133551
-0.010928316,0.002463092,-0.007238215,0.001245638
-0.013017884,0.003788589,-0.013264934,0.001710264
-0.056830637,0.003628714,-0.018761944,0.001946236
0.020905905,0.005143263,-0.004704656,0.001078073
0.037690689,0.003612714,-0.004193651,0.001116812
0.040455929,0.004848764,0.021203286,0.002103566
4.03E-05,0.005438464,-0.006303464,0.002062651
-0.012766784,0.00404026,-0.012591394,0.002119618
-0.022008852,0.004077819,-0.00593625,0.001565531
-0.042424182,0.005284853,-0.02947097,0.00147452
0.021056347,0.006211543,0.004612613,0.001532922
-0.04016261,0.002540127,-0.013796891,0.001960835
-0.043200516,0.003279133,-0.012159938,0.001597347
-0.003011456,0.004179269,-0.001672086,0.002113421
-0.008278513,0.005516587,-0.000676722,0.001829524
0.013004692,0.003150785,0.007207249,0.001688212
-0.026887748,0.004744348,0.005332627,0.001742697
0.02350576,0.005209479,-0.005669202,0.001524041
0.068328946,0.003898359,0.023859022,0.002221422
-0.045960255,0.003083059,-0.003647502,0.002334039
0.09132376,0.004896154,0.042880113,0.001198612
-0.005184626,0.003234228,0.010854258,0.00190581
-0.070587466,0.001898116,-0.037644388,0.001359803
-0.042399446,0.005433981,-0.050972298,0.001857482
-0.010018274,0.006155776,-0.003290338,0.002619693
-0.03917054,0.003743722,-0.001615515,0.001389192
0.007406868,0.002410993,0.00578225,0.002702106
0.13401524,0.002164526,0.046343968,0.002111018
-0.004559788,0.004411932,0.013174085,0.00127961
-0.069074062,0.003270068,-0.003898562,0.001432654
0.045682907,0.002997948,0.01233467,0.002209988
-0.00097255,0.003640686,-0.025533154,0.00141458
0.013277444,0.002175219,0.007993264,0.003010607
-0.056006117,0.004637619,-0.005055796,0.00150028
-0.035200113,0.002902767,0.000905723,0.001637154
0.011660454,0.004040853,0.004379647,0.000558916
-0.011611936,0.002627665,0.004699636,0.00138776
0.089329336,0.003528758,-0.006417026,0.002409441
0.020068787,0.003632678,-0.002778918,0.00184889
-0.027124613,0.004182214,0.008290456,0.002736387
0.006183454,0.002381001,-0.000124264,0.000284973
0.000551546,0.004759037,-0.011871634,0.001616709
0.013684754,0.003541626,0.011560266,0.002002409
-0.032229715,0.002598134,0.013232599,0.002132197
0.036366808,0.004512888,0.005655445,0.001978755
-0.019300541,0.002260228,-0.016341783,0.001993881
-0.0192246,0.004943332,-0.009164267,0.003879577
0.025009158,0.003675281,0.01586508,0.002248416
-0.006726667,0.003565982,-0.0068524,0.002683161
0.022031638,0.004909415,0.009459094,0.001481619
0.046536348,0.002417093,0.012299086,0.003146804
-0.016746729,0.004074393,-0.005074019,0.001266695
-0.027375762,0.004019362,-0.019483344,0.001539934
0.189611918,0.005241238,0.043088694,0.001937194
0.044883249,0.003663892,0.022963717,0.001900906
-0.042535933,0.002265238,0.004646412,0.001579741
0.069852865,0.004790401,0.013021152,0.001134307
0.000542333,0.003395161,-0.009529362,0.002042577
-0.041867289,0.002935501,-0.019438409,0.001817646
-0.012798637,0.004108645,0.007029536,0.000870547
-0.008120331,0.003381829,0.00238999,0.00157609
-0.017868665,0.005561693,0.000542507,0.002243883
-0.006736262,0.003948131,-0.010626182,0.002513012
-0.025026018,0.002952745,-0.02993068,0.002109197
-0.04650924,0.003283408,-0.020559727,0.001653623
0.014767671,0.003204136,0,0
-0.052655436,0.002737096,0.004111018,0.002272521
-0.027095241,0.004135754,-0.011885627,0.002014294
0.10390826,0.005001448,0.028367536,0.002400298
-0.011874195,0.005096818,0.000276861,0.00133671
-0.01914476,0.004187011,-0.007025972,0.001970175
-0.029146814,0.004611665,-0.022166975,0.001643913
-0.04006012,0.003909519,-0.011054393,0.000904134
-0.020911109,0.004912876,0.004519135,0.002747737
0.030243161,0.003580379,0.005671587,0.002987622
0.037304003,0.003585786,0.002656271,0.001638507
-0.06957508,0.003797385,-0.022966347,0.002912324
0.00082287,0.003252875,0.00380743,0.002012449
0.012949074,0.00335643,0.019097842,0.002109085
0.040186375,0.005986543,0.026867569,0.0014108
-0.01507004,0.003915899,-0.00876896,0.001512364
-0.034432622,0.002975113,-0.016385398,0.001528258
0.007605484,0.003613298,0.007059113,0.001258185
-0.001795272,0.003263515,0.004281544,0.002266807
0.016342085,0.003905364,0.006072692,0.001217792
0.037788036,0.003753176,0.020600975,0.00232282
-0.041023843,0.003992868,-0.006815297,0.001882822
-0.057139605,0.003107639,-0.021658848,0.001806967
0.004156182,0.004224382,-0.006584927,0.002226736
-0.043730108,0.004364972,-0.0275278,0.001856135
-0.005773163,0.003842929,-0.008271856,0.002828775
0.092458392,0.005048563,0.029502634,0.002198716
-0.057290634,0.005995391,-0.002324948,0.002032291
-0.015278579,0.003146117,-0.001838306,0.001892579
-0.007731325,0.005286376,-0.010528476,0.002684444
0.03487891,0.004237662,0.003719492,0.002078412
-0.015079325,0.002378045,-0.002267769,0.001614938
-0.054549288,0.003601166,-0.006974202,0.001461302
0.010541121,0.004272061,-0.001171237,0.001815601
-0.00928987,0.003770553,-0.009284866,0.001733882
0.022032748,0.002157993,0.01666558,0.001559344
-0.001006899,0.004277635,0.000210392,0.001268923
-0.015746517,0.00111252,-0.007289907,0.001172021
-0.015806874,0.002764235,-0.006210155,0.002086811
0.009073687,0.00271923,-0.001241167,0.000773347
-0.005948262,0.004167756,-0.002067738,0.002732962
0.011750875,0.004039587,0.009819438,0.002576164
-0.009114963,0.003721241,-0.000377204,0.002367846
0.026146895,0.00379523,0.010927392,0.002750945
-0.029287531,0.005062472,-0.007117635,0.0017013
0.007039194,0.003995885,-0.004318227,0.002306561
-0.001879019,0.003661907,-0.000841034,0.003230159
-0.006013269,0.004769522,0.003230366,0.000952428
0.033203223,0.00329899,0.005288791,0.001825347
-0.006167195,0.003623384,0.001227795,0.001306676
-0.036325261,0.005651951,0.012995436,0.003502599
0.099315985,0.008885852,0.004390732,0.002682181
0.061846825,0.00474903,0.008025562,0.002242411
0.064629177,0.003327334,0.00600326,0.002188854
0.025125433,0.003662535,0.017033606,0.001987451
0.062917424,0.003481409,0.033114494,0.001553587
0.017949059,0.006364375,0.002831432,0.001280493
0.017620277,0.003765107,-0.007798006,0.00171848
-0.039027587,0.003300641,0.013679765,0.001655641
-0.027573619,0.002940614,-0.00688065,0.000995919
-0.058026331,0.002973334,-0.014580426,0.002035797
-0.031397885,0.002493476,-0.028606445,0.002628846
-0.040638352,0.003560947,-0.012506071,0.002322861
-0.014566658,0.003739621,0.010303376,0.001625367
-0.001036423,0.003405194,-0.002597217,0.000796317
-0.013363319,0.003693804,0.005835771,0.001580424
-0.011845309,0.006619812,0.004036896,0.001299284
0.069267665,0.006049379,-0.013134785,0.00179766
0.027411741,0.003213781,-0.001956132,0.001789912
-0.060285144,0.004521291,-0.018191556,0.001641039
0.013880042,0.003540055,0.004261553,0.002627537
-0.051053785,0.004180965,-0.01871963,0.001875984
-0.018449488,0.001936761,-0.007460001,0.00104978
0.022542226,0.004970069,0.011436003,0.003257647
0.018921071,0.005424439,-0.002046685,0.002635619
-0.028660226,0.004081999,-0.014148558,0.002637265
0.007974605,0.003781193,0.016048736,0.002073633
0.053256556,0.004334705,0.011131548,0.002625901
0.039781827,0.003226555,0.016201406,0.002675366
0.006835806,0.003087007,-0.004570452,0.001905324
-0.014592279,0.003169566,-0.000675125,0.001453422
-0.027413317,0.004680382,-0.011782045,0.001874527
0.003761808,0.00551292,0.001886834,0.0019919
-0.070595362,0.005624062,-0.001403576,0.002209071
-0.00198333,0.004001211,0.015444265,0.001622959
-0.02215488,0.005554095,0.00635909,0.001772545
-0.013104229,0.004107429,-0.008565507,0.001344399
-0.024369466,0.003364894,-0.017843852,0.001466357
0.042213621,0.004710512,0.009519831,0.00264531
-0.07128772,0.003464041,-0.025970328,0.002311021
0.086384358,0.005040817,0.035054936,0.002131721
-0.051789578,0.003072879,-0.024979482,0.002205595
0.031749891,0.004919272,-0.006136693,0.002107689
0.010213833,0.004332169,0.010355103,0.001894682
0.005562996,0.004220922,-0.012157929,0.002502783
0.000633527,0.003934957,0.007754865,0.001714812
-0.05436356,0.006101277,-0.015219267,0.001718975
-0.002219921,0.002809509,-0.001107464,0.001596699
0.009475944,0.004861201,-0.013991893,0.001920172
-0.035564337,0.003758478,0.001952535,0.002413726
0.0089438,0.003535223,-0.002899998,0.001035861
-0.000355719,0.000908797,0.001479623,0.001084918
-0.073472649,0.005877118,-0.022329807,0.001013375
0.023873553,0.003699416,0.005679374,0.000834354
-0.02350764,0.005088694,0.003434507,0.001642116
-0.030034278,0.001973879,-0.002518836,0.001928104
-0.007185384,0.004727592,-0.010428596,0.001477771
0.020051275,0.002569662,0.020739615,0.002922772
-0.030620078,0.002431324,-0.01904931,0.001721158
-0.024024775,0.004458586,0.027925071,0.002430711
-0.005587118,0.006484415,-0.01053655,0.002026147
-0.014273674,0.003851034,-0.002232723,0.001788834
0.012113529,0.00162964,0.015190164,0.002172881
0.063521757,0.002533531,0.012565693,0.002069655
-0.039440428,0.005080678,-0.006776351,0.003044158
0.205404221,0.006427702,0.034517034,0.002865484
0.024858859,0.005092934,0.00276651,0.001448094
0.010909698,0.003293928,0.006037429,0.002157113
-0.004166053,0.004026621,7.86E-05,0.00177243
0.064616532,0.003292378,0.009731124,0.000942473
0.000492412,0.004436456,0.000803569,0.001765418
-0.001854156,0.003836778,-0.000778161,0.001448371
0.01731083,0.002704767,-0.002023641,0.001252153
-0.034115652,0.003667706,-0.002351349,0.001273457
-0.036757103,0.004942674,-0.008471575,0.00191273
0.04081504,0.003859226,0.01177746,0.002369201
-0.025739251,0.002995135,-0.017420315,0.001632641
-0.025890089,0.005759063,0.004514276,0.002067448
-0.008052667,0.003182788,-0.001842793,0.001477168
-0.029662497,0.005451633,-0.013660913,0.001698094
0.021652158,0.004436034,0.023060426,0.002418639
0.027430732,0.003976975,-0.005326335,0.002389588
0.00245877,0.003964814,-0.006754976,0.001283143
0.021950929,0.004369755,0.003097033,0.001667067
0.011089807,0.003616996,0.006951179,0.001352698
-0.017293954,0.004874074,0.005032534,0.001497111
-0.033026412,0.003028631,0.004986028,0.00184656
-0.011369317,0.003851886,-0.020630299,0.00196099
0.005693821,0.002734801,9.64E-03,0.001168421
-0.022457586,0.003861427,-0.01884296,0.001749189
-0.026821967,0.003060195,-0.002368234,0.001305273
0.034020143,0.005305986,0.015136123,0.001857839
0.062654018,0.002369797,0.020862303,0.001616806
-0.010759735,0.004530283,0.002629228,0.002854342
0.013937818,0.003702908,0.005517298,0.001007581
-0.036696204,0.005969108,-0.001808705,0.002463695
-0.050821563,0.004041414,-0.026954669,0.002169711
-0.014392199,0.00398477,-0.002022999,0.001912668
-0.01650713,0.004842459,-0.00815355,0.003189576
-0.026290415,0.003196954,-0.007143685,0.002046385
-0.013139374,0.00333953,-0.0052996,0.001660484
0.007015007,0.002417436,-0.003120858,0.00139982
0.009221736,0.002159911,-0.001265565,0.00289222
0.012020507,0.003852732,0.020874155,0.002117212
0.009093309,0.002988051,0.016266954,0.001357662
-0.022287823,0.002220286,-0.015070268,0.002657114
0.017683561,0.003096013,-0.004437284,0.002973867
-0.020178475,0.003588529,-0.008994561,0.00326638
0.025262507,0.002954713,0.010009238,0.002542339
-0.02364824,0.004167775,-0.015576537,0.001785564
0.017727569,0.003197401,0.010097382,0.001258498
-0.033195276,0.00364838,-0.015161548,0.001244825
-0.011453267,0.003529482,-0.000613885,0.001916495
0.005549975,0.003800627,0.016933117,0.002435345
-0.002682163,0.004061495,-0.0030929,0.001275022
-0.010418803,0.004492141,0.000912037,0.001843046
-0.03814432,0.003597046,-0.000572884,0.001399428
-0.006633447,0.002441591,-0.000547699,0.001389921
-0.002194447,0.003681836,0.003196043,0.00165903
0.012316682,0.003292507,0.007607143,0.002319919
0.003500534,0.007031349,-0.005633639,0.002641152
0.006902432,0.003497438,0.000342408,0.002341578
0.022276181,0.004548639,0.004045896,0.001428702
-0.046374561,0.00371803,0.006708707,0.002589916
-0.037804583,0.00287044,-0.026554698,0.002323643
0.023854977,0.004262153,9.56E-04,0.00174917
0.053658717,0.004424338,0.002492411,0.00218822
0.032906098,0.005414049,-0.003223585,0.001949661
0.008851376,0.005799617,-0.001123221,0.002224485
0.073095995,0.006490183,0.023785603,0.004422977
-0.004561751,0.00380727,-0.001875379,0.002076417
-0.001516124,0.004207554,-0.006961422,0.001189304
0.008237994,0.002947957,-0.005569318,0.001008351
0.005968217,0.001853721,-0.000828797,0.001480494
-0.006450282,0.004299511,-0.007448769,0.001707645
0.011459359,0.003330899,0.001017979,0.0020195
0.02214716,0.003505924,0.015454656,0.002760517
-0.031004829,0.003372029,-0.006121053,0.001210055
0.001970314,0.005035052,-0.003956722,0.001356974
0.014156989,0.003913073,0.018571171,0.001785098
-0.060479726,0.004774679,-0.019097542,0.001428121
-7.52E-06,0.004162698,0.005640422,0.001381572
0.026943164,0.00464875,0.012693141,0.001295922
0.017099845,0.00467054,0.00647586,0.001342754
0.007144361,0.00312635,-0.002234289,0.000975914
-0.003483232,0.004624266,-0.005839612,0.001593421
-0.016895338,0.00358217,-0.01274583,0.001925845
0.003089994,0.002533631,0.009160056,0.002377721
-0.007334158,0.003122059,0.00154644,0.002035847
-0.004367208,0.002485184,0.00975941,0.000780452
0.003246715,0.00430239,0.007824011,0.002426228
0.009276513,0.003957467,-0.00716579,0.001869206
0.023757178,0.003247752,0.013471086,0.001678498
-0.02516669,0.003227299,-0.007056469,0.001676523
-0.00910146,0.003497708,-0.007601822,0.001568288
0.033742396,0.004315826,0.027725032,0.001326615
0.022283505,0.002292185,-0.006890068,0.002349725
-0.011325946,0.003359678,0.005012596,0.001379359
-0.002884918,0.003787379,-0.00442044,0.003383612
-0.052165823,0.003970445,-0.021370825,0.002189827
-0.015493339,0.003382522,-0.00407406,0.00196361
-0.001414549,0.003821754,-0.006056845,0.003596419
0.018976169,0.00475502,0.013195411,0.001729247
0.005615322,0.002906063,-0.010884571,0.001943442
-0.029547252,0.0051634,-0.007816996,0.001842499
-0.018663567,0.004280254,-0.00572504,0.000839649
0.000892237,0.002785749,-0.005463942,0.00192632
-0.025437901,0.004191212,0.004161203,0.002665201
0.002251625,0.0042372,0.023769073,0.002055283
0.030576186,0.003653397,0.002161395,0.00332749
0.023970697,0.003107377,0.007908564,0.001032927
-0.034506388,0.003355413,-0.020506469,0.002399222
0.038035804,0.002509778,-0.003092108,0.002379605
-0.003127422,0.003433344,0.002586541,0.00276365
-0.005820204,0.005678238,-0.00173424,0.001576002
-0.014849237,0.004391166,-0.00715017,0.002059734
0.006065977,0.00715465,-0.001455582,0.002410244
-0.021839623,0.003523161,0.002862539,0.003102737
0.016050258,0.003905114,0.015668971,0.003031746
0.010747073,0.003062162,-0.000621339,0.000977954
-0.00410446,0.00247326,0.001029579,0.001132219
0.054578566,0.002971971,0.000187087,0.001133277
-0.021582283,0.004822165,-0.013489007,0.001760571
-0.027182617,0.004517075,-0.018682713,0.001968988
-0.001003182,0.005143386,0.000890755,0.000848614
-0.016879797,0.005263111,-0.002573785,0.001804969
0.000561825,0.006059361,0.016198224,0.001439342
-0.031392321,0.003010111,-0.005006222,0.001736258
-0.024791304,0.006851651,-0.011829757,0.002958458
0.023850504,0.003503347,-0.004993593,0.001475633
0.008066776,0.00339315,-0.006042165,0.001087394
0.049301493,0.004621773,0.022553118,0.002441336
-0.005607318,0.003289829,0.00721816,0.001503095
0.039923551,0.006835119,0.009640272,0.000849025
0.003538927,0.003536354,-0.002401644,0.00235821
-0.010505491,0.002954997,0.015670082,0.002161538
0.009937916,0.003709157,-0.001649716,0.002072374
0.010597986,0.00558607,0.002624451,0.001738732
0.012577124,0.005755161,-0.000685217,0.00166997
-0.000388578,0.003252683,-0.004976107,0.001334152
-0.001803653,0.00206923,0.006282021,0.001336852
0.007551373,0.004120371,-0.009927973,0.001681549
0.00656749,0.003492095,0.009073353,0.002116492
-0.018079284,0.004148615,-0.012294002,0.002596911
-0.017700113,0.005013422,-0.005878476,0.002544601
-0.003535969,0.005096688,-0.00171117,0.00206805
-0.011009565,0.00226159,-0.003850023,0.001053998
0.023237978,0.002879694,0.004838131,0.001398058
0.036846219,0.005989018,0.006313418,0.001722609
-0.011558624,0.002002101,-0.003908867,0.000787144
0.006928033,0.004605627,0.004218356,0.002133364
-0.013413414,0.002654835,-0.024990375,0.002317074
-0.01669338,0.001966081,-0.006381112,0.002381861
-0.000714852,0.003620779,0.008575424,0.001352435
-0.038846689,0.004515491,-0.016744752,0.001511388
-0.007061502,0.003923013,-0.005771751,0.001299917
0.015557571,0.002260319,-0.000217761,0.002294587
-0.001534027,0.003552381,0.002064942,0.001257685
0.031102411,0.005238683,0.017717621,0.001399708
0.017239933,0.005912134,0.015264056,0.001847728
0.007026415,0.004813217,0.001724462,0.001335915
-0.008215979,0.005021531,0.018879431,0.002312736
0.028676044,0.005348994,-0.007988876,0.001330741
-0.006930401,0.003372046,-0.016343021,0.002374269
-0.032505354,0.00621023,0.012467312,0.00173868
-0.031715419,0.003738447,-0.001725326,0.001011855
0.015225719,0.006797107,0.000135514,0.001930171
-0.018839225,0.004243758,0.009151477,0.002963713
-0.009794855,0.002730261,-0.002256679,0.001513065
0.030809737,0.004296324,0.005517931,0.00189615
0.001636642,0.004812095,0.017865736,0.001852537
-0.025877485,0.002887893,-0.014922855,0.002573708
0.021486508,0.002795932,0.019734237,0.001717437
-0.015244991,0.003948261,-0.001893606,0.001598319
-0.019197663,0.004339126,-0.0110911,0.003251185
-0.047923205,0.002970199,-0.011115243,0.001780516
0.012026441,0.003373088,-0.017363656,0.00152969
0.030142706,0.004287021,-0.001339477,0.00266496
0.019613102,0.003993695,-0.003952539,0.001893098
0.0082085,0.004471204,0.008194042,0.001368643
-0.003441395,0.002087087,0.011190889,0.001674789
-0.014990588,0.002739378,-0.007186425,0.001300371
0.017074345,0.003533673,-0.000364958,0.003453694
-0.008032938,0.003108499,0.010787484,0.003612017
0.003611829,0.003544509,-0.008404879,0.002239895
0.013651582,0.004825198,-0.00152135,0.00159009
-0.0191095,0.003150545,-0.00625854,0.001099473
0.028804665,0.002966773,0.011759703,0.002533627
-0.001994758,0.003435763,0.003197132,0.000906365
-0.008314129,0.004343507,-0.008190313,0.002227622
0.00140749,0.004199466,0.008001733,0.001875005
0.030803984,0.005755877,0.004209682,0.001071106
-0.031311531,0.004262868,-0.006004967,0.00178319
-0.008790261,0.003633034,-0.00675222,0.002050119
-0.020262212,0.004134247,0.004093398,0.001310872
0.018708195,0.006217077,0.013642151,0.002919552
-0.001722275,0.003809892,-0.013468171,0.002547555
0.01646244,0.004240084,-0.003661024,0.001366899
0.058416483,0.002985493,0.011852602,0.002373814
-0.006941197,0.004527789,0.011135277,0.003326973
0.001641836,0.005174668,-0.011194529,0.001815364
-0.010350098,0.003739855,-0.010206083,0.002397834
0.018472249,0.003415515,0.021937366,0.002655149
-0.035442366,0.00222857,-0.008856297,0.002779958
-0.010115153,0.004028542,0.005394983,0.002918789
-0.023705798,0.003623609,-0.007857385,0.00133601
-0.01871568,0.003548422,-0.005997658,0.002667431
0.02284513,0.004642079,0.006836332,0.003289754
-0.002606427,0.003057779,-0.007311519,0.001383193
-0.014461513,0.003135224,-0.01221954,0.00269259
0.010135212,0.004000219,-6.21E-05,0.000793774
0.010837537,0.004587602,0.009551542,0.001272248
0.024531615,0.006840005,0.005549808,0.002126983
0.00884009,0.003474146,0.000157162,0.001398521
-0.030916126,0.005044257,0.0010767,0.001191122
0.000784383,0.005846167,0.00199587,0.00137758
-0.017945866,0.003526343,-0.001058212,0.002195731
0.004335186,0.002598998,-0.00783713,0.00117141
-0.012313047,0.005079369,-0.007302443,0.002132352
0.014613265,0.004222941,0.003734102,0.002052632
0.006216341,0.003531272,0.006167802,0.001355843
-0.01303946,0.00422706,-0.01651047,0.002896318
-0.007822056,0.004330823,0.010500772,0.001413292
0.036194207,0.003485571,0.01787156,0.002604431
0.007207335,0.005381218,-0.00855737,0.001706198
-0.002333817,0.002247856,0.009180667,0.001601893
0.038473325,0.004557476,0.004712785,0.001985896
-0.028511648,0.004368224,-0.023690465,0.00183209
-0.013810832,0.003750118,0.004593511,0.001501444
-0.013692618,0.004546025,-0.00356278,0.001108228
0.024471791,0.003637373,-0.009310971,0.002216102
-0.002836515,0.004366916,0.014039568,0.003543439
-0.003117961,0.003144664,0.011828377,0.001948042
0.001362413,0.003201855,0.007144632,0.001715162
-0.013168871,0.002988931,-0.011226225,0.002559237
-0.017631,0.003570142,-0.017230672,0.00157225
0.026450486,0.003059501,0.020336358,0.001489355
-0.013609187,0.004480994,0.004185033,0.002925114
0.026088898,0.00505442,3.51E-05,0.001370816
-0.026897841,0.005162455,-0.002384833,0.001923708
-0.053368909,0.002187892,-0.030366815,0.001869301
0.024219064,0.004170645,0.005193885,0.002396783
-0.008017269,0.002945545,-0.008258063,0.001029174
-0.009712342,0.004850699,0.014056834,0.001318079
0.013330831,0.003480334,-0.002312705,0.001569466
0.013999276,0.005838408,0.0055905,0.002460962
-0.000591123,0.003368147,-0.006749043,0.001266518
0.022498865,0.002961782,-0.000617076,0.001327702
0.005921288,0.005320564,-0.005590551,0.001930133
-0.010811661,0.002954036,0.001258629,0.000495706
-0.032331296,0.0048061,-0.004376114,0.001677835
0.023033838,0.004318263,0.003836981,0.002068168
0.029147818,0.004768053,-0.00021913,0.002428023
0.023373912,0.006603282,0.011089565,0.001429362
-0.009500215,0.003099611,0.00252379,0.003276593
-0.014377563,0.003013081,-0.014913212,0.002884578
0.000330281,0.004507319,0.015035801,0.002028466
0.022724691,0.004709494,0.013857069,0.002853467
-0.016657176,0.003186169,-0.001840943,0.000924538
-0.022684724,0.00394957,-0.010880022,0.002108354
-0.007980036,0.003951627,-0.001528112,0.001177093
0.005519744,0.005230081,-0.002232564,0.001702419
0.069340973,0.004970942,0.0078578,0.001705496
-0.000416541,0.003290362,0.001185628,0.003034536
-0.023680496,0.001640824,-0.015076212,0.002257594
0.006137088,0.005245415,0.002902072,0.001845322
-0.001927864,0.002303198,0.001154319,0.001537438
0.008218741,0.005243577,0.008081751,0.002019755
-0.022424017,0.00587733,0.004552516,0.001701622
0.029638676,0.004110056,0.012765054,0.0020623
0.0127189,0.005034106,0.007366285,0.001438727
-0.010214729,0.003178528,-0.005826594,0.001806434
0.008937825,0.004944653,-0.000611409,0.002184621
-0.024942699,0.005082351,-0.006943197,0.001753314
0.02566621,0.002678777,0.008190575,0.001600995
0.014731916,0.003156514,0.005093662,0.001112858
-0.020947474,0.003528294,-0.015240363,0.001780853
-0.034914811,0.003007991,-0.007683826,0.001778841
-0.040916717,0.003358316,0.006238506,0.001140193
0.027373343,0.003184151,0.003187934,0.003238156
-0.01212488,0.003109053,-0.002407593,0.00307486
-0.01367271,0.004104944,-0.007986262,0.001841004
-0.019524223,0.005315246,-0.003119479,0.001776697
0.009310577,0.00553957,-0.006854642,0.00191559
-0.00225934,0.002975505,-0.005147149,0.002743487
-0.002953278,0.005205072,-0.003394616,0.001927521
-0.003996668,0.002942555,-0.004381276,0.001526095
0.029449402,0.003219146,0.018457849,0.001416686
0.016448534,0.00292788,0.001356013,0.002663085
0.009798224,0.002902893,0.016247427,0.002114629
-0.025247984,0.003866394,-0.014344334,0.002479517
-0.014680439,0.003586586,-0.012845752,0.002014228
0.004651618,0.006930347,0.02033573,0.002880463
0.008296273,0.003856464,-0.0022389,0.001929024
-0.026992319,0.001942387,-0.005786267,0.00210349
-0.016063322,0.002956671,0.00532266,0.002310727
0.013970331,0.002723118,-0.006816142,0.002135645
0.019136257,0.006112615,0.014341778,0.001883008
-0.026442264,0.003884681,-0.009357594,0.003171058
-0.011459611,0.002823653,-0.001381371,0.001709603
0.022488494,0.005180781,0.019047181,0.002451408
0.033177313,0.003807914,-0.000898369,0.001520774
-0.004635247,0.005014474,-0.00166486,0.001511188
-0.023064609,0.004191566,-0.023546425,0.002022995
-0.010683972,0.004615496,-0.01171221,0.001514824
-0.010053892,0.00362556,0.005723592,0.001586811
0.02026584,0.002577287,0.001665551,0.001631116
-0.026519292,0.006482038,-0.004864849,0.00330093
0.006513795,0.002675643,0.006167744,0.002487785
0.029888083,0.003322355,0.013043634,0.002358289
0.032054125,0.004583933,0.003085217,0.001262457
-0.002419349,0.00176416,0.001100067,0.000936268
-0.015779411,0.003060851,-0.010182873,0.00157849
0.010078727,0.00177584,0.000549311,0.000800896
-0.001280437,0.004530101,0.004106886,0.002352767
-0.010614233,0.00530408,-0.000845085,0.002337726
0.013430769,0.005937381,0.000601417,0.002293518
-0.051607276,0.003886372,-0.01482533,0.002001935
0.023259018,0.003959137,0.001572048,0.001880818
-0.011452503,0.004878859,0.013382497,0.002319333
-0.011259095,0.004677014,0.007118073,0.003448051
0.015524159,0.003951409,-0.015770118,0.001671086
0.013998429,0.002775289,0.006876007,0.001678848
0.009118299,0.002731704,-0.005115386,0.001870087
0.0049688,0.002682213,0.005737254,0.002527886
-0.013419036,0.002439521,-0.007545558,0.002970441
0.03899774,0.005012361,-0.007181613,0.002078839
-0.004092603,0.002134734,0.011066842,0.002116475
0.024397578,0.002338868,0.003948028,0.001002268
-0.025816654,0.004821958,0.003562,0.00093532
-0.024177801,0.004143134,-0.00175678,0.000860462
0.026249515,0.003831794,0.014428683,0.001909074
-0.004009402,0.00315758,0.006583844,0.002022884
0.010411819,0.004367121,-0.008459457,0.001859011
-0.032903935,0.004269171,-0.014888065,0.001386135
0.005415118,0.003763695,0.005452666,0.002031565
-0.007275024,0.005035592,9.93E-05,0.001779222
-0.002850615,0.0014055,-0.025146717,0.001275508
0.028722071,0.003807943,0.013079907,0.001929008
0.016405282,0.004035878,0.005075891,0.001170193
-0.012491134,0.003703079,-0.008700647,0.002520924
-0.010956856,0.004256708,0.000351749,0.001703441
-0.014118688,0.00294533,-0.013083921,0.002200275
-0.021252244,0.002378697,0.004498801,0.002449327
-0.00689627,0.002189542,0.005908841,0.002573557
-0.006907586,0.004036448,-0.004539588,0.00109915
0.008950135,0.004082787,0.005616215,0.00176224
-0.02842371,0.002898467,-0.001849178,0.002028603
0.034138843,0.004666422,0.009641458,0.001219352
-0.019209795,0.005778277,-0.014407842,0.001901731
-0.006129116,0.00466655,0.006194712,0.00189034
-0.026172062,0.005175222,0.001442618,0.001775416
0.03906994,0.004099613,-0.006171533,0.002669529
0.004467145,0.002524076,0.017588168,0.002243068
-0.006856419,0.00368601,-0.003431844,0.000972919
0.005675269,0.005014941,0.007767224,0.001872222
-0.024135494,0.00365407,-0.011235093,0.002100072
0.033572079,0.003440421,0.000546452,0.002049164
0.030833008,0.002009875,0.022966238,0.001490102
-0.031648223,0.003188298,-0.007824754,0.002130759
-0.000979676,0.002724094,-0.010472014,0.001667945
0.029140894,0.003255322,-0.001777272,0.001268586
0.017024366,0.004474753,0.006263053,0.00162826
0.004522753,0.003987573,-0.021680512,0.001976441
-0.020077597,0.005848831,0.015011121,0.001387833
-0.016751962,0.004157229,0.002873665,0.001807045
-0.034571991,0.003899597,-0.017691027,0.001597256
0.033691633,0.004424611,0.010330722,0.002928942
-0.013962927,0.003280134,0.000367492,0.001624049
0.018286576,0.004848429,0.00314328,0.000993202
-0.011438043,0.00435082,-0.002392679,0.001984792
0.000543458,0.003580576,-0.011818895,0.001025308
-0.017179986,0.005812105,0.000112339,0.001379762
0.018400363,0.004332765,0.013356938,0.001285343
0.012853528,0.002914048,0.004770432,0.001183351
0.007963858,0.003455245,0.002323614,0.001086521
0.0055492,0.004182008,-0.000986136,0.001618871
0.008315909,0.002577097,-0.00372011,0.000861128
7.66E-05,0.00378766,0.000498633,0.001290304
0.000639976,0.003389565,-0.002346592,0.001669249
-0.015370778,0.005471931,-0.014956404,0.001013876
